Tweet URL,Targeted Sentiment,Sentence Sentiment,Target
https://twitter.com/mervenursarkinn/status/1242220556600127491,negative,positive,trendyol
https://twitter.com/ismailyurdseven/status/1240777375555768326,negative,negative,turkcell
https://twitter.com/hasoakar/status/1258174513914806278,neutral,negative,ekşi sözlük
https://twitter.com/erdemkbdyi/status/1227016603226836993,negative,negative,whatsapp
https://twitter.com/birsurulaf/status/1227340164210577411,neutral,negative,turkcell
https://twitter.com/BUKLEM_/status/1262527923703164928,negative,negative,trendyol
https://twitter.com/UfukBatum/status/1220298887849705472,negative,positive,coca cola
https://twitter.com/Melikeskin3/status/1232455028360667136,negative,negative,trendyol
https://twitter.com/Yezida3/status/1217888922400972801,negative,negative,turkcell
https://twitter.com/esraasimsekk33/status/1221545974725775366,neutral,neutral,turkcell
https://twitter.com/kuincorek/status/1242216783664291840,neutral,negative,trendyol
https://twitter.com/mehmetin35/status/1219666727040167937,negative,negative,coca cola
https://twitter.com/Knfeyekun7/status/1212839616593698826,negative,neutral,turkcell
https://twitter.com/ersinakman/status/1220442366768832521,negative,negative,hepsiburada
https://twitter.com/ceceaksoy/status/1238589436427939844,positive,positive,trendyol
https://twitter.com/__pluviophileee/status/1213919743331180545,negative,negative,trendyol
https://twitter.com/ozamacc/status/1213899091048108037,positive,positive,coca cola
https://twitter.com/Diyararslanx/status/1243671553302245378,negative,positive,coca cola
https://twitter.com/cayseverimmm/status/1232070867959631872,negative,negative,trendyol
https://twitter.com/umutyasaruzmez/status/1257080421881450496,positive,positive,ekşi sözlük
https://twitter.com/oguzbilgi/status/1223024975361331203,positive,positive,whatsapp
https://twitter.com/Bahaarrz/status/1242954592406683650,negative,negative,whatsapp
https://twitter.com/bsrkockar/status/1246928477279977472,negative,negative,trendyol
https://twitter.com/aksevdam341966/status/1267091352262713344,negative,negative,hepsiburada
https://twitter.com/Nurgulckr1905/status/1257095718130593793,positive,positive,trendyol
https://twitter.com/haybenboyleseyi/status/1258899660011458561,neutral,positive,trendyol
https://twitter.com/grettasamsa/status/1225919413557301258,neutral,negative,whatsapp
https://twitter.com/bilaltinar/status/1223350228595761155,negative,negative,turkcell
https://twitter.com/llhalimll/status/1246919108714733572,positive,positive,coca cola
https://twitter.com/ErcanErdoIST/status/1224426288187957250,negative,negative,coca cola
https://twitter.com/kocasacl/status/1225167357892550658,negative,negative,trendyol
https://twitter.com/iremgunduz__/status/1231353831088427009,negative,negative,whatsapp
https://twitter.com/klc2541/status/1218618646114766853,negative,negative,hepsiburada
https://twitter.com/mvltbyrm/status/1229851281298219014,neutral,negative,coca cola
https://twitter.com/aykut66_/status/1224114504289673217,negative,negative,whatsapp
https://twitter.com/mstfkcx/status/1214546615844904960,negative,negative,hepsiburada
https://twitter.com/identitimed/status/1252005947893039109,negative,negative,trendyol
https://twitter.com/balboazaar/status/1216091933535342592,negative,negative,hepsiburada
https://twitter.com/ozbekbora/status/1229908657074311170,negative,negative,whatsapp
https://twitter.com/aalaybeyogluu/status/1264689898562424838,negative,negative,turkcell
https://twitter.com/yigit06gfb/status/1213902205851439104,negative,negative,coca cola
https://twitter.com/AyeglOuzz/status/1214225595271393280,negative,negative,coca cola
https://twitter.com/akinblt/status/1215360127710236677,neutral,negative,hepsiburada
https://twitter.com/goncuk_/status/1220452925903900674,negative,negative,coca cola
https://twitter.com/atifsenel/status/1238928565988659201,negative,neutral,coca cola
https://twitter.com/3BAhmet/status/1228797857530073088,neutral,negative,trendyol
https://twitter.com/ajanstarafsiz/status/1216132681471270918,neutral,neutral,whatsapp
https://twitter.com/Salurkazann/status/1234573546506063872,neutral,negative,turkcell
https://twitter.com/fetdiyin/status/1235347118308679680,neutral,positive,whatsapp
https://twitter.com/ddamlatucture/status/1215749302229839872,negative,negative,trendyol
https://twitter.com/gmz4evaaa/status/1244750619543560198,negative,negative,trendyol
https://twitter.com/hulyaaddemir/status/1258901290463252488,negative,negative,trendyol
https://twitter.com/keremdu28623624/status/1221907902413361152,negative,negative,coca cola
https://twitter.com/serhat_akay22/status/1262162714920718336,positive,positive,ekşi sözlük
https://twitter.com/tukadam07/status/1266515342433583104,neutral,neutral,whatsapp
https://twitter.com/hayditribe/status/1223755371879260160,neutral,neutral,whatsapp
https://twitter.com/sumeyyekatar/status/1246913844498358278,neutral,neutral,trendyol
https://twitter.com/brunomarsturky/status/1223385234177175552,neutral,negative,whatsapp
https://twitter.com/OzenSener/status/1219685875203874828,negative,negative,hepsiburada
https://twitter.com/MrsYucesan/status/1254197337250881536,neutral,neutral,trendyol
https://twitter.com/thehayalmachine/status/1265393480295219200,negative,negative,turkcell
https://twitter.com/Onur_Boncu/status/1246220214674558979,neutral,neutral,whatsapp
https://twitter.com/Ceydairii/status/1219752651363098624,positive,positive,trendyol
https://twitter.com/i2two/status/1214973757988708353,negative,negative,hepsiburada
https://twitter.com/denizozkanx/status/1230227639941681158,neutral,neutral,trendyol
https://twitter.com/kadirtosun009/status/1234215300595421184,neutral,positive,turkcell
https://twitter.com/narantas/status/1240064377065267201,positive,positive,whatsapp
https://twitter.com/sinempekdemiir/status/1222302201512591363,positive,neutral,whatsapp
https://twitter.com/MobilMakro/status/1226984053531979778,neutral,neutral,turkcell
https://twitter.com/bbbullshittttt/status/1238963380666470400,negative,negative,turkcell
https://twitter.com/frauberliner/status/1217570004805341189,negative,negative,whatsapp
https://twitter.com/DrRamizBishop/status/1229513780993941506,positive,positive,trendyol
https://twitter.com/SMelisaS_/status/1245460301878890501,positive,positive,trendyol
https://twitter.com/kriyus/status/1232389511621103617,negative,negative,coca cola
https://twitter.com/mrbotanist/status/1230580652719968256,positive,positive,trendyol
https://twitter.com/MuammerKokcu9/status/1232042616927268864,neutral,neutral,trendyol
https://twitter.com/Joeblack731/status/1221210043829366784,neutral,negative,whatsapp
https://twitter.com/merveeokur/status/1219364381781319689,negative,negative,trendyol
https://twitter.com/asiasln16/status/1227356612605759488,positive,positive,trendyol
https://twitter.com/zhrdgn2/status/1223746223368212480,neutral,positive,whatsapp
https://twitter.com/worriedeyess/status/1220103965251121153,positive,positive,ekşi sözlük
https://twitter.com/nurn0la/status/1258544490286989312,positive,neutral,trendyol
https://twitter.com/zaza_amca/status/1259618175509028864,neutral,neutral,turkcell
https://twitter.com/baysalkubra1iam/status/1237871796445044753,negative,negative,trendyol
https://twitter.com/michylooke/status/1264701521033400321,positive,negative,ekşi sözlük
https://twitter.com/slaauysal/status/1256718768111263744,positive,positive,ekşi sözlük
https://twitter.com/HazalZengul/status/1222248046626590722,neutral,neutral,trendyol
https://twitter.com/Melike40884236/status/1237888473241014272,neutral,negative,whatsapp
https://twitter.com/kendikendim2/status/1266460544745250824,positive,negative,hepsiburada
https://twitter.com/markakimlik/status/1221215159504588801,neutral,neutral,turkcell
https://twitter.com/DolandAdam/status/1214911646835126272,negative,negative,hepsiburada
https://twitter.com/gizeeemkurt/status/1230618011826085888,negative,positive,turkcell
https://twitter.com/aalinaulusy/status/1267243391190011910,neutral,negative,whatsapp
https://twitter.com/blondbellaaa/status/1227342330254045184,negative,negative,turkcell
https://twitter.com/ayberkolgay/status/1216846781847306241,neutral,negative,ekşi sözlük
https://twitter.com/UPolatoglu/status/1260327023647633408,negative,negative,turkcell
https://twitter.com/AybukeAyse/status/1225876476245028864,negative,negative,trendyol
https://twitter.com/pyuksel/status/1259234273221128194,negative,negative,hepsiburada
https://twitter.com/ilyaskrks/status/1266151394458959879,neutral,negative,whatsapp
https://twitter.com/nurissbyk/status/1234234996468129801,positive,negative,turkcell
https://twitter.com/TheMekikoglu/status/1258176832354029570,negative,negative,trendyol
https://twitter.com/merve_aksu8/status/1237508730260008962,negative,negative,trendyol
https://twitter.com/fuckeerfukara/status/1240061709529894915,neutral,neutral,whatsapp
https://twitter.com/mkabakci/status/1225138060976906242,positive,neutral,coca cola
https://twitter.com/eyloruc/status/1219368393230422017,positive,positive,trendyol
https://twitter.com/bashidnaka/status/1251297906709139456,negative,negative,trendyol
https://twitter.com/iiidedingrall/status/1236074611382587398,neutral,negative,whatsapp
https://twitter.com/sinemsivrioglu/status/1219211010495655941,negative,negative,hepsiburada
https://twitter.com/TalipBelgium/status/1241508719554449409,neutral,neutral,turkcell
https://twitter.com/howitaffectus/status/1241859869520670732,negative,negative,trendyol
https://twitter.com/antoinedenk/status/1236422574323761152,negative,negative,trendyol
https://twitter.com/melihmimutlu/status/1217233513243717632,negative,negative,whatsapp
https://twitter.com/ALEMDARTs/status/1246223454078144514,positive,neutral,whatsapp
https://twitter.com/guven1910/status/1228062313053335554,negative,negative,turkcell
https://twitter.com/Huseyin60996863/status/1220848295116988417,positive,negative,whatsapp
https://twitter.com/haksizmiyimmmm/status/1241497777349279750,positive,positive,trendyol
https://twitter.com/keremmelikoglu/status/1262126570380177408,negative,negative,hepsiburada
https://twitter.com/nlnaydn/status/1228401288259538952,negative,negative,trendyol
https://twitter.com/48BodrumFB/status/1264982202825220098,neutral,neutral,hepsiburada
https://twitter.com/furkanwasheree/status/1213179753668259840,neutral,negative,coca cola
https://twitter.com/MagnetoMus/status/1244698891771092992,negative,negative,coca cola
https://twitter.com/Mrkarakter/status/1213971978345963525,positive,positive,whatsapp
https://twitter.com/Snglcngz1/status/1226644336638558208,negative,neutral,whatsapp
https://twitter.com/gokhancapanoglu/status/1215695355632898049,negative,neutral,hepsiburada
https://twitter.com/Senyoktunsultnm/status/1219211446212493312,neutral,negative,hepsiburada
https://twitter.com/AhmetTukendi/status/1265424540336902146,negative,negative,turkcell
https://twitter.com/cihan_ozhaan/status/1263612581081681920,neutral,negative,turkcell
https://twitter.com/banaanebanane/status/1237122138752065536,negative,negative,coca cola
https://twitter.com/aycaderleerr/status/1224408220896198656,positive,positive,coca cola
https://twitter.com/jsinejan/status/1231312949614129154,negative,negative,coca cola
https://twitter.com/ciddidegildim_/status/1223015392005804032,negative,negative,turkcell
https://twitter.com/huseyinkgfb/status/1220855480718954496,positive,positive,whatsapp
https://twitter.com/gezgin_3402/status/1212861626300411907,negative,negative,hepsiburada
https://twitter.com/anilyalcin_md/status/1259953521027420161,negative,negative,hepsiburada
https://twitter.com/erhanerguc/status/1227009031186898953,negative,negative,turkcell
https://twitter.com/turkinfrared/status/1256727055351320576,positive,positive,trendyol
https://twitter.com/officialzimbaa/status/1260339728995561473,negative,negative,hepsiburada
https://twitter.com/otomoblgazetesi/status/1238195091937902592,neutral,neutral,turkcell
https://twitter.com/KarabayirUka/status/1212666583379783685,negative,negative,coca cola
https://twitter.com/Mose_Beyy/status/1241152496824995845,positive,positive,turkcell
https://twitter.com/oz33gur/status/1219380673351385088,neutral,neutral,turkcell
https://twitter.com/nakserman/status/1239266926884519942,negative,negative,trendyol
https://twitter.com/claptonisgod0/status/1224108885059014657,neutral,negative,whatsapp
https://twitter.com/ahbebeyiim/status/1217937287964696583,negative,neutral,turkcell
https://twitter.com/rmzn67341/status/1256695534838059008,neutral,negative,turkcell
https://twitter.com/cevhergl/status/1225534347962408963,positive,positive,turkcell
https://twitter.com/havanurgumus_/status/1244773692686700546,neutral,negative,whatsapp
https://twitter.com/ecedestan1/status/1214323468054999046,negative,negative,trendyol
https://twitter.com/thennazlii/status/1238211243007266817,negative,negative,trendyol
https://twitter.com/cerenercin/status/1244006397903282176,positive,negative,coca cola
https://twitter.com/caua59889736/status/1263248830205759489,neutral,positive,hepsiburada
https://twitter.com/arenom/status/1214220073243676675,positive,positive,coca cola
https://twitter.com/berfiinyiildiz/status/1236752661212467200,negative,negative,trendyol
https://twitter.com/mgnmbademi/status/1258175633429073920,positive,positive,trendyol
https://twitter.com/fuuckyoourself/status/1254546013991428096,negative,negative,trendyol
https://twitter.com/Kampanyabulorg/status/1215621822781112321,positive,positive,hepsiburada
https://twitter.com/kurgulumakarna/status/1261768813705560068,negative,negative,hepsiburada
https://twitter.com/caglaryu/status/1235695299160674304,negative,negative,turkcell
https://twitter.com/limonluzeytin/status/1244040972809445376,neutral,neutral,trendyol
https://twitter.com/hilalmalcokk1/status/1239632159926890497,neutral,negative,coca cola
https://twitter.com/aaleynacelenk/status/1256008545545396226,negative,negative,trendyol
https://twitter.com/cansemad/status/1262152512062308353,neutral,neutral,turkcell
https://twitter.com/uqurovich/status/1261060826657697793,neutral,negative,ekşi sözlük
https://twitter.com/valarmorguls/status/1226282386603859968,negative,negative,ekşi sözlük
https://twitter.com/huseynucr/status/1244367862258638848,negative,negative,trendyol
https://twitter.com/HaberVerme/status/1241512456511504387,neutral,negative,whatsapp
https://twitter.com/DamitmaCihazi/status/1236622491696717824,positive,positive,coca cola
https://twitter.com/nagihansaka/status/1231358292573773831,negative,negative,whatsapp
https://twitter.com/karakartaloge/status/1228990590509035520,negative,negative,coca cola
https://twitter.com/isikwicir/status/1229881890821328896,positive,positive,trendyol
https://twitter.com/OzlemGurkut/status/1228775255105294336,neutral,neutral,turkcell
https://twitter.com/thehaylaz611/status/1229487921234927616,negative,negative,turkcell
https://twitter.com/amorexitiale/status/1255270747448188932,positive,positive,trendyol
https://twitter.com/hzhocagul/status/1251988948613808128,negative,negative,ekşi sözlük
https://twitter.com/pessimistbirelf/status/1235303058978082817,neutral,negative,turkcell
https://twitter.com/talhaakurt1/status/1222300031404978176,negative,negative,turkcell
https://twitter.com/bitmesiiin/status/1239660898651910146,negative,negative,trendyol
https://twitter.com/merttbalcc/status/1264341037172097024,negative,negative,trendyol
https://twitter.com/elif_baskan1/status/1250922033342545923,negative,negative,ekşi sözlük
https://twitter.com/avahmetky/status/1261435501661155328,negative,negative,turkcell
https://twitter.com/peynirliirecel/status/1220096771696754688,negative,negative,trendyol
https://twitter.com/melistan52/status/1219007110039638022,neutral,neutral,turkcell
https://twitter.com/yigit__oz/status/1260344394970017798,negative,negative,hepsiburada
https://twitter.com/f52hrn/status/1238931209100689408,negative,negative,turkcell
https://twitter.com/erenb10line/status/1225172361495941122,positive,negative,coca cola
https://twitter.com/rkmfurioso/status/1261077181079465985,neutral,negative,ekşi sözlük
https://twitter.com/buluthuly/status/1251974257816543233,negative,negative,ekşi sözlük
https://twitter.com/gadeyif/status/1223377402455298048,positive,positive,turkcell
https://twitter.com/beyyzaay/status/1227743714455498754,positive,negative,coca cola
https://twitter.com/meyvelisodaa/status/1212434809169043456,neutral,negative,hepsiburada
https://twitter.com/BeyzaCanbaz14/status/1260346673022341121,negative,negative,turkcell
https://twitter.com/hakiki_cassey/status/1255614758025416705,neutral,positive,ekşi sözlük
https://twitter.com/urhn_onur/status/1263247834851291136,negative,negative,turkcell
https://twitter.com/erdalkarayazgan/status/1234224149943529473,positive,neutral,ekşi sözlük
https://twitter.com/cengizsari04/status/1216844599647526914,neutral,neutral,turkcell
https://twitter.com/Pazarlama2020/status/1216308493889822720,neutral,neutral,hepsiburada
https://twitter.com/_naughtyomerica/status/1219034039585267714,positive,neutral,whatsapp
https://twitter.com/serifetosunn/status/1228059879212027907,positive,negative,trendyol
https://twitter.com/anilvayu/status/1221211392151343105,negative,positive,coca cola
https://twitter.com/MontheKrist/status/1236072322202841088,negative,neutral,whatsapp
https://twitter.com/ozkann_tugce/status/1226959354491961345,negative,negative,trendyol
https://twitter.com/Yusufqr46/status/1265783955825004545,positive,neutral,hepsiburada
https://twitter.com/mengukagan/status/1225511062684028935,negative,negative,coca cola
https://twitter.com/HilalNder/status/1265391370870689794,positive,neutral,turkcell
https://twitter.com/fuattozturk/status/1219375333704634368,negative,negative,trendyol
https://twitter.com/naztrkmnn/status/1241152106335219713,neutral,neutral,turkcell
https://twitter.com/Sevilaysc/status/1226944364804481025,positive,negative,turkcell
https://twitter.com/KursatAyaz/status/1260634776232394755,negative,negative,hepsiburada
https://twitter.com/amdedektoru/status/1232452265044168704,neutral,neutral,whatsapp
https://twitter.com/yocntsithwithus/status/1227336433570066435,negative,negative,trendyol
https://twitter.com/benfurkandaglar/status/1213890993231142913,positive,neutral,coca cola
https://twitter.com/blackeagleeejkk/status/1213217510830592001,negative,negative,trendyol
https://twitter.com/Sararslnn/status/1263246242588622851,neutral,neutral,hepsiburada
https://twitter.com/ysmndgrl/status/1240785888017252352,neutral,positive,whatsapp
https://twitter.com/AnilAltuncu/status/1235344227997020165,positive,positive,whatsapp
https://twitter.com/turuncumuo/status/1242560415659364354,negative,negative,trendyol
https://twitter.com/uelom/status/1219704299594436610,negative,negative,turkcell
https://twitter.com/Ezgitcan/status/1220460880464424960,negative,negative,trendyol
https://twitter.com/attobosretten/status/1215733032335921152,negative,negative,hepsiburada
https://twitter.com/viasunflowers/status/1238584829488369664,neutral,neutral,trendyol
https://twitter.com/ErmanUtku/status/1264705226247979008,positive,positive,ekşi sözlük
https://twitter.com/hasbihalizm/status/1266513132551319552,negative,negative,whatsapp
https://twitter.com/hillalsen/status/1249836185893175298,neutral,negative,trendyol
https://twitter.com/cilekes05/status/1245849941425225730,neutral,negative,ekşi sözlük
https://twitter.com/demituncer/status/1229508661829079040,neutral,negative,coca cola
https://twitter.com/blackplant8/status/1260352498315022338,positive,positive,ekşi sözlük
https://twitter.com/sevdarsslan/status/1219890486036639745,neutral,positive,hepsiburada
https://twitter.com/birtarihci/status/1236758064419803136,negative,negative,trendyol
https://twitter.com/slvryuce/status/1226602274685964288,negative,negative,turkcell
https://twitter.com/suphatopchita/status/1241136515671089155,negative,negative,trendyol
https://twitter.com/einspanzerr/status/1244745966315544577,neutral,neutral,coca cola
https://twitter.com/Nilin_Akhn/status/1227716606266085378,neutral,negative,coca cola
https://twitter.com/hepimizznuruz/status/1220449207972192256,negative,positive,trendyol
https://twitter.com/Erdoan25204857/status/1215023099428651009,positive,negative,turkcell
https://twitter.com/fiber_adam/status/1245858079305916416,positive,negative,whatsapp
https://twitter.com/nemeselamesele/status/1237150470927458304,negative,negative,trendyol
https://twitter.com/Melikee25/status/1265425094052020224,negative,negative,trendyol
https://twitter.com/JustSale1/status/1212842787164561416,positive,positive,trendyol
https://twitter.com/portedekibusra/status/1253834071073046529,negative,negative,trendyol
https://twitter.com/sevimtrkk/status/1216119702642200576,neutral,neutral,trendyol
https://twitter.com/elifosmnglu/status/1223327423498006528,negative,negative,trendyol
https://twitter.com/13thVlad/status/1220698947628519424,positive,positive,coca cola
https://twitter.com/pinarceylanari/status/1213557675251908608,positive,positive,trendyol
https://twitter.com/monaphopsis/status/1219007900959629313,positive,positive,trendyol
https://twitter.com/amaiyidelirdi/status/1244734898537140228,positive,negative,coca cola
https://twitter.com/Mervilleusee/status/1266507239441027072,neutral,neutral,whatsapp
https://twitter.com/shadykingdom/status/1266138625911279616,neutral,negative,turkcell
https://twitter.com/benimbirdost/status/1240415630458748933,positive,positive,turkcell
https://twitter.com/AybarsDemirbil1/status/1220494790468476929,neutral,neutral,whatsapp
https://twitter.com/iyyakenabd1/status/1243970454957809665,positive,positive,coca cola
https://twitter.com/provecontra/status/1259216296652218370,neutral,neutral,hepsiburada
https://twitter.com/sisypho8/status/1227626283087138816,positive,positive,coca cola
https://twitter.com/10milyonTL/status/1258173412293455873,neutral,negative,turkcell
https://twitter.com/benhanimaganiz/status/1253468606077304832,positive,positive,ekşi sözlük
https://twitter.com/Huzursu19015707/status/1226628494442012673,neutral,negative,whatsapp
https://twitter.com/idadernegi/status/1217515774484545536,neutral,positive,coca cola
https://twitter.com/OKwashere/status/1243688643283296258,neutral,negative,whatsapp
https://twitter.com/sirayiniz/status/1257451729056083975,positive,positive,trendyol
https://twitter.com/cerenuckardesle/status/1242601038034673670,neutral,negative,whatsapp
https://twitter.com/tunatunalay/status/1227321436907372544,neutral,negative,coca cola
https://twitter.com/resourcefulmb/status/1262520117214294016,neutral,neutral,turkcell
https://twitter.com/koroglu3535/status/1244031407246266368,negative,negative,coca cola
https://twitter.com/serafinHANIM/status/1240063450132381697,neutral,neutral,whatsapp
https://twitter.com/gulsencakmaz/status/1249482793102585856,positive,positive,trendyol
https://twitter.com/HaberRotaniz/status/1222664218060582912,negative,negative,whatsapp
https://twitter.com/bedransrcqlu/status/1236014782244892672,negative,negative,turkcell
https://twitter.com/cessesaa/status/1232761058890219520,negative,negative,turkcell
https://twitter.com/hanimelizehra/status/1232759711444996098,negative,negative,trendyol
https://twitter.com/selinbadee/status/1265790656171171846,negative,negative,turkcell
https://twitter.com/ademuysal09/status/1221203296628678657,positive,positive,turkcell
https://twitter.com/beybikedi/status/1223023397820563459,positive,negative,trendyol
https://twitter.com/ArifIzmirli/status/1239307374025900032,neutral,neutral,turkcell
https://twitter.com/timocinsevval/status/1257087604161482752,positive,positive,trendyol
https://twitter.com/SMelisaS_/status/1243283538172096513,negative,negative,trendyol
https://twitter.com/betuussss/status/1262166700314722304,negative,negative,trendyol
https://twitter.com/ballirakii/status/1249479388242022402,negative,negative,trendyol
https://twitter.com/_tarikmurat_/status/1217427320027406336,negative,negative,hepsiburada
https://twitter.com/IlyasGur0061/status/1239678005565423622,neutral,neutral,turkcell
https://twitter.com/hzazoi/status/1227003231030726656,positive,positive,whatsapp
https://twitter.com/dilaycakici/status/1250186671611666432,neutral,positive,trendyol
https://twitter.com/biliyoruzit/status/1222274809964437507,neutral,neutral,turkcell
https://twitter.com/alyaoff/status/1214322087671869440,neutral,neutral,whatsapp
https://twitter.com/Nazlican__aker/status/1251660369493471233,neutral,negative,trendyol
https://twitter.com/aysenurkirann/status/1223012583969640448,negative,negative,trendyol
https://twitter.com/rbbabacan/status/1254911780234690561,positive,positive,turkcell
https://twitter.com/pvrklara/status/1224475607913857026,negative,negative,turkcell
https://twitter.com/yasamiyorolablr/status/1240366232546746369,positive,positive,coca cola
https://twitter.com/rabiikeskin/status/1253110780234432515,positive,positive,trendyol
https://twitter.com/01EmnrMhrl/status/1229875451927126017,negative,negative,trendyol
https://twitter.com/gokleren_/status/1257433478863507464,positive,positive,turkcell
https://twitter.com/mhmtherglu/status/1236750000253698048,negative,negative,coca cola
https://twitter.com/fishchipcupotea/status/1240726311775199232,positive,neutral,coca cola
https://twitter.com/cingozhanim/status/1220467831663403008,neutral,neutral,turkcell
https://twitter.com/taejmjenrose/status/1229484832322998272,positive,positive,coca cola
https://twitter.com/maradisy/status/1235349583817052162,negative,negative,turkcell
https://twitter.com/partnersinlimon/status/1215730997397946368,negative,negative,trendyol
https://twitter.com/mugeceyn/status/1244049483232665601,neutral,neutral,whatsapp
https://twitter.com/syglmrv/status/1249830954174218240,negative,negative,ekşi sözlük
https://twitter.com/firsatkolla/status/1234569914830249988,positive,positive,trendyol
https://twitter.com/BaturayOf/status/1217923357330608128,neutral,negative,ekşi sözlük
https://twitter.com/buseyraelif/status/1255633227747856384,positive,positive,trendyol
https://twitter.com/MehmetU99017040/status/1230250494561484801,neutral,neutral,turkcell
https://twitter.com/EksiGundem/status/1228807492198637572,negative,negative,ekşi sözlük
https://twitter.com/oberyn_martelll/status/1241852092958072835,negative,negative,trendyol
https://twitter.com/tolgaertur/status/1213451957685411840,neutral,negative,coca cola
https://twitter.com/yzsmsz/status/1237158598763057152,neutral,neutral,whatsapp
https://twitter.com/egosukalkanadam/status/1227362768753512448,positive,positive,whatsapp
https://twitter.com/vittirivittiri/status/1266140811160424449,negative,negative,hepsiburada
https://twitter.com/K70322992/status/1238598244315389953,positive,neutral,ekşi sözlük
https://twitter.com/Mstfa1905_1905/status/1260351731738820609,negative,negative,ekşi sözlük
https://twitter.com/osmaaaaaaaan/status/1263576793161883649,negative,negative,hepsiburada
https://twitter.com/HighEmperorNero/status/1223030942249385984,neutral,positive,whatsapp
https://twitter.com/ysmnozcm/status/1258177256322740225,neutral,neutral,turkcell
https://twitter.com/Yusufyildizmy/status/1244743416870842369,neutral,positive,trendyol
https://twitter.com/pinaryavrimmmm/status/1213590229271093248,neutral,positive,trendyol
https://twitter.com/SuleAksekili/status/1237493803969318913,negative,negative,turkcell
https://twitter.com/birkanbeyoglu/status/1236432125768937472,positive,positive,whatsapp
https://twitter.com/thistwentytwo/status/1220691414272684032,positive,positive,coca cola
https://twitter.com/___fuat___/status/1212852454129389568,negative,negative,trendyol
https://twitter.com/sevaldmryk/status/1220735383220248577,positive,positive,trendyol
https://twitter.com/sutllukahve/status/1252017559630745601,negative,negative,trendyol
https://twitter.com/serhatayan/status/1240034597704028160,positive,negative,ekşi sözlük
https://twitter.com/TugbaKulu/status/1255998273371979778,neutral,negative,trendyol
https://twitter.com/matezakejman/status/1219017705069654016,neutral,neutral,trendyol
https://twitter.com/teskilat_haber/status/1224091969602846720,neutral,neutral,ekşi sözlük
https://twitter.com/rumeysaapolaat/status/1250206911993184256,negative,negative,trendyol
https://twitter.com/fob_exw/status/1225928800820760576,positive,positive,whatsapp
https://twitter.com/kevserrcobann/status/1231351100663570432,neutral,negative,whatsapp
https://twitter.com/dilsayar/status/1263244409124028417,negative,negative,hepsiburada
https://twitter.com/Tark05107748/status/1258544366408265729,negative,negative,trendyol
https://twitter.com/damlaozgen1/status/1228081151333498882,negative,negative,turkcell
https://twitter.com/KiminSozu/status/1237151825628979200,neutral,neutral,whatsapp
https://twitter.com/nesliamahan/status/1256367025959710720,negative,positive,trendyol
https://twitter.com/mgemgemgem/status/1226640223578337280,negative,negative,trendyol
https://twitter.com/deveninbalepbc/status/1248031282690437121,negative,neutral,trendyol
https://twitter.com/omeralidelibas/status/1229151018711121920,neutral,negative,turkcell
https://twitter.com/Maviii_Dus/status/1229164606360367104,negative,negative,turkcell
https://twitter.com/beyzalexon/status/1259588590599843841,neutral,negative,hepsiburada
https://twitter.com/oykuofus/status/1218283267125850112,negative,negative,trendyol
https://twitter.com/di_li_gelecek/status/1238946992878956544,negative,negative,trendyol
https://twitter.com/FerhatBilgic/status/1214452636675723265,positive,positive,hepsiburada
https://twitter.com/hilalbekcii/status/1220752993307561986,negative,negative,trendyol
https://twitter.com/vliozz/status/1217939971270725632,negative,negative,trendyol
https://twitter.com/oAmydesire/status/1233179021271347200,negative,negative,turkcell
https://twitter.com/12FemaleCanary/status/1222248655295537152,negative,negative,trendyol
https://twitter.com/honkiponki2000/status/1225504813431054339,positive,negative,coca cola
https://twitter.com/sunaconsahingoz/status/1254189814020268041,negative,negative,trendyol
https://twitter.com/KKTCPlatformu/status/1221184530096295936,negative,negative,coca cola
https://twitter.com/yelicioss/status/1221167695841955842,neutral,negative,trendyol
https://twitter.com/sjosypress/status/1264707240503791618,negative,negative,trendyol
https://twitter.com/burasiharika/status/1232764013903273987,neutral,positive,trendyol
https://twitter.com/gamzepehliivan/status/1236406798573281280,negative,negative,trendyol
https://twitter.com/zzeeynno/status/1239338986453245953,neutral,negative,whatsapp
https://twitter.com/melisleyim/status/1219770033305522176,positive,positive,trendyol
https://twitter.com/Muhallebicocu1/status/1235677293206532097,negative,negative,trendyol
https://twitter.com/arizabora/status/1256722512609783810,negative,negative,ekşi sözlük
https://twitter.com/yarencifciii/status/1260357637004234753,positive,positive,trendyol
https://twitter.com/seydaacakmakk/status/1260356106871857160,positive,positive,trendyol
https://twitter.com/brkcaysenur/status/1226253784667631619,negative,negative,turkcell
https://twitter.com/ylmzece_/status/1238942478058819584,negative,negative,trendyol
https://twitter.com/gggggulce/status/1231698047790395394,negative,negative,trendyol
https://twitter.com/EvilMato/status/1232420087199608832,neutral,neutral,turkcell
https://twitter.com/fatihemrearslan/status/1229909557239074818,negative,negative,whatsapp
https://twitter.com/betigultks/status/1227329224345890817,positive,negative,trendyol
https://twitter.com/TolosGs/status/1214646352036159490,positive,positive,trendyol
https://twitter.com/nerimanap_/status/1219364177837481984,negative,negative,trendyol
https://twitter.com/sairtapuda/status/1220725416266211329,neutral,negative,hepsiburada
https://twitter.com/demirrbuse1/status/1234977031974113281,negative,negative,trendyol
https://twitter.com/_senaaaaaa/status/1259553177504022533,negative,negative,hepsiburada
https://twitter.com/bekirgundogan/status/1230912006779265024,neutral,negative,coca cola
